sample_id,text,label,model,generation_round
qwen3-8b-2-14edd8cd71,"Ngày hôm nay tôi đã trải qua một cơn giận dữ như được trao thêm một cái đầu. Khi đang cố gắng ngồi dậy sau cơn đau đầu dữ dội, tôi bất ngờ bị ai đó nghĩ rằng mình đang mỉa mai họ. Họ liền cười, rồi nói ""thế này mà còn bảo mình khỏe"", như thể tôi đang ở trong một bộ phim hài. Tôi muốn vỗ cái đầu của mình một cái, vì sao lại có người nghe hiểu sai như vậy? Cái gì mà ""thế này mà còn bảo mình khỏe"" — tôi không hề bảo gì cả, tôi chỉ đang cố gắng ngồi dậy mà thôi. Cuối cùng, tôi cũng thở dài rồi ngồi xuống, nghĩ rằng mình nên học cách nghe nhiều hơn, và không nói nhiều hơn.",2,Qwen3-8B,1
qwen3-8b-1-6212d6dc14,"Đã hoàn thành công việc nhỏ nhưng quan trọng, cảm giác như mình đã vượt qua một thử thách lớn — không phải là thắng cuộc, mà là thắng được chính mình. Có lẽ buồn vì nó quá dễ dàng, lại không đủ để vui.",1,Qwen3-8B,1
qwen3-8b-0-336a4d27a4,"Hôm nay mình quyết định mua một cái áo mới, không phải vì cần mà chỉ vì cảm thấy mình đang bị xù xì, nên phải ""đánh bóng"" lại hình ảnh. Kết quả là mình đi mua cái áo, đi mua cái giày, rồi đột nhiên thấy mình đang trở thành một người tiêu xài hoang phí. Giờ thì mình biết rồi, mình chỉ cần vui vẻ khi tiêu tiền, không cần phải suy nghĩ quá nhiều.",0,Qwen3-8B,1
llama-3-8b-instruct-1-b6179ed02a,"Cả ngày trôi qua trong một cảm giác uể oải. Tôi ngồi một chỗ, không dượt dắc làm gì, chỉ suy nghĩ về bệnh tật đã bám tôi. Rốt cục, nó đã trở thành một khốn nạn, làm cho tôi cảm thấy buồn, không biết cách để xóa tan.",1,Llama-3-8B-Instruct,1
llama-3-8b-instruct-6-5de5ed48c2,"Chạy quanh khu trường sau giờ học, cảm thấy rất lừa. Không có chút nào để tham gia, chỉ cảm thấy mệt mỏi. Xin đi ngủ sớm để chuẩn bị cho kì thi lại.",6,Llama-3-8B-Instruct,1
llama-3-8b-instruct-3-03f3edf610,"Tôi cảm thấy lo lắng đến tận rốn. Vừa tưởng tượng đến ngày mai, tim lại đập nhanh trong lòng. Sợ mình không chuẩn bị kịp, sợ mọi thứ vượt ngoài tầm kiểm soát. Thực sự, tôi không hiểu tôi sẽ làm gì khi phải đối mặt với một tình huống mới. Chẳng ai giúp đỡ, tôi phải tự lực để vượt qua. Cảm giác lo lắng và sợ hãi cứ bao vây tôi, khiến tôi không thể ngủ, không thể ăn. Tới giờ, tôi chỉ biết sợ và lo. Sợ mình không còn kiểm soát, sợ mọi thứ đi theo chiều hướng không mong đợi.",3,Llama-3-8B-Instruct,1
qwen3-8b-5-e8619fe060,"Vừa thấy số dư tài khoản, mình ngây ra, tưởng đang lướt nhầm, đọc lại tới 3 lần, tay run run, không dám tin vào mắt mình.",5,Qwen3-8B,1
qwen3-8b-1-41d380e5a0,"Tối qua ngủ không ngon, đầu óc nặng nề, như thể mình đang mệt cả thân cả tâm. Mình không biết vì sao, chỉ cảm thấy lòng nặng trĩu, như đang mang theo nỗi buồn không tên.",1,Qwen3-8B,1
qwen3-8b-5-4796cb7cb6,"Buổi sáng nay trời trong xanh, không khí mát lành như mới thức dậy, tôi đang ngồi đọc sách bên cửa sổ thì bất ngờ nghe tiếng chuông điện thoại vang lên. Nhìn màn hình, tôi ngẩn người ra, vì tin nhắn đó là lời mời tham gia một dự án quan trọng mà tôi từng mơ ước. Cảm giác bất ngờ không chỉ đến từ tin ấy, mà còn từ sự trùng hợp kỳ lạ khi nó xuất hiện đúng vào hôm nay, giữa mùa xuân tươi mới.",5,Qwen3-8B,1
llama-3-8b-instruct-0-e40256494b,"Hôm nay đi ăn với gia đình, có thể gọi là một ngày vui nhất trong tuần. Chúng tôi ngồi xuống bàn, trò chuyện và cười, cảm giác như thế nào thì không thể nào tả được. Mẹ tôi nấu ăn ngon, có nhiều món khác nhau, tôi đặc biệt yêu thích món bánh mì hương vị tây. Brother tôi và anh chị em tôi cũng có một vài cuộc tranh luận, nhưng cuối cùng lại là một câu chuyện vui vẻ. Tới bây giờ, tôi vẫn nhớ về một khoảnh khắc, khi chúng tôi cùng nhau ăn và cười, không có mấy ai khác, chỉ có chúng tôi, gia đình tôi. Trái với những ngày thường, hôm nay tôi cảm giác như thể có được một chút hòa bình trong cuộc sống.",0,Llama-3-8B-Instruct,1
llama-3-8b-instruct-3-c5c9ddd09b,"Tôi ngồi xuống trong phòng tối, vẫn còn ấm sau một ngày dài. Thành công nhỏ trong ngày, một dự án được hoàn thành đúng giờ, nhưng tôi không thể vui vẻ. Tôi lại lo lắng, lo lắng về ngày mai. Tim tôi lại đập nhanh, như thể tôi đang đếm ngược đến một ngày không thể tin. Sợ mình không chuẩn bị kịp, sợ mọi thứ vượt ngoài tầm kiểm soát. Tôi cố gắng đẩy bớt lo lắng đi, nhưng nó lại bao lấy tôi. Từng lúc, tôi tưởng tượng mọi thứ đi khà khà, và tim tôi lại đập nhanh hơn. Tối nay, tôi ngồi đây, cố gắng tìm lại cân bằng trong cuộc sống.",3,Llama-3-8B-Instruct,1
llama-3-8b-instruct-1-e493342476,"Cả ngày hôm nay, tôi cảm thấy rất chán nản. Lúc sáng, tôi và bạn gái có nói về chuyện một số vấn đề, nhưng giờ tôi lại cảm thấy toàn chuyện đó là vô nghĩa. Tôi ngồi thẫn thờ, không muốn làm gì, như thể tôi bị chôn vùi dưới một tảng đá. Lòng tôi cứ trĩu xuống, buồn không biết chia sẻ cùng ai. Tất cả những điều tôi từng quan tâm đều biến thành vô giá trị. Có lẽ, tôi chỉ cần ngồi yên, nhắm mắt, và ngắm nhìn thế giới qua một tấm màn cỏ.",1,Llama-3-8B-Instruct,1
llama-3-8b-instruct-1-355a2e1b41,"Cả ngày nay, tôi vừa nhận được một tin tốt. Tóm lại, một cuộc họp dài ngày kết thúc với kết quả tôi mong đợi, và tôi cảm thấy rất đau buồn. Không thể tưởng tượng, tôi cứ ngồi yên lặng, không biết nói gì. Chết chết vì buồn.",1,Llama-3-8B-Instruct,1
qwen3-8b-4-9bb255e701,"Hôm nay có một lúc mình thấy ghê quá, không muốn nghĩ lại mà cũng không dám quên. Mình và bạn thân đi chơi, nhưng rồi một người bạn khác đến, cứ như kiểu mình đang vui vẻ thì đột ngột có người ta vặn lại chuyện cũ, nói chuyện như thể mình từng làm chuyện xấu gì đó. Mình không hiểu sao người ta có thể nói chuyện như vậy, cứ như thể mình là kẻ xấu, mà mình lại không làm gì cả. Cảm giác ghê lắm, không muốn tiếp xúc với người đó nữa, nhưng lại không biết nói gì. Dù sao thì mình cũng không muốn quên khoảnh khắc đó, bởi nó khiến mình thấy mình thật sự khó chịu.",4,Qwen3-8B,1
qwen3-8b-2-65443b8181,"Tôi ngồi dưới mưa, tay nắm chặt tấm rèm trong khi nghĩ về cách mình đã hét lên với người khác. Mùa đông này, gió lạnh lùa qua kẽ lá, như muốn cào nát cả tâm trạng tôi.",2,Qwen3-8B,1
llama-3-8b-instruct-1-6d05a99360,"Cả buổi chiều cứ ngồi thẫn thờ, chẳng muốn làm gì. Nghiệp lại chuyện lúc sáng mà lòng cứ trĩu xuống, buồn không biết chia sẻ cùng ai. Hậu quả của một quyết định sai lầm, không chỉ là một tổn thất, nhưng còn là một sự tàn phế, như cái xương rỗng của một cột, nhường cho gió và mưa hăm hở.",1,Llama-3-8B-Instruct,1
llama-3-8b-instruct-6-07d0daf52f,"Tôi không thể nghĩ ra lý do nào để tôi phải tham gia một cuộc thi cử nữa. Dường như cuộc sống chỉ là một chuỗi những điều duyên chặn, và những điều đó không còn thú vị đối với tôi nữa. Tôi không thể hiểu vì sao tôi lại phải làm những điều giống nhau lại và lại. Làm sao tôi có thể tin rằng những điều đó sẽ giúp tôi có được tương lai tốt hơn.

Tôi đã chuẩn bị đủ, tôi đã làm tất cả những điều đúng đắn, nhưng cảm giác trong tôi không thay đổi một chút. Tôi vẫn cảm thấy bị đè nén, bị đè ép. Tôi không thể tưởng tượng ra một tương lai khác, một tương lai khác hơn. Dường như cuộc sống chỉ là một vòng luân hồi, và tôi không thể tìm ra con đường thoát ra.

Tôi đã suy nghĩ về điều này bao lâu, nhưng vẫn không tìm ra lý do nào để tôi phải tham gia. Tôi không thể tin rằng những điều đó sẽ giúp tôi có được tương lai tốt hơn. Tôi chỉ có thể tưởng tượng ra một tương lai khác, một tương lai khác hơn. Dường như cuộc sống chỉ là một vòng luân hồi, và tôi không thể tìm ra con đường thoát ra.",6,Llama-3-8B-Instruct,1
qwen3-8b-2-44ecca15bd,"Chiều nay, sau một ngày dài mệt mỏi và bận rộn, tôi đã hoàn thành một dự án nhỏ mà mình đã gác lại từ lâu. Khi nhìn thấy kết quả, dù không quá lớn lao, nhưng cũng đủ để mình cảm thấy một niềm vui thật sự. Tôi không nói ra, chỉ lặng lẽ ngồi lại một chút, để cảm xúc ấy thấm vào từng hơi thở, như một lời nhắc nhở rằng mình vẫn còn đủ khả năng để hoàn thành điều gì đó, dù là nhỏ nhất. Có lẽ, đó là một sự bùng nổ của niềm vui, nhưng cũng là một nốt trầm của sự kiềm chế, bởi tôi không muốn ai biết tôi đã vui đến thế.",2,Qwen3-8B,1
llama-3-8b-instruct-3-2f4ba562dd,"Từng có một ngày xuân, trời ấm áp, cơn gió nhẹ thoáng. Từng có một cảm giác lo lắng, sâu thẳm trong tim. Sợ mình không thể ứng biến với những điều chưa xảy ra, sợ không thể kiểm soát được cuộc sống. Tim tôi đập nhanh, như thể muốn thoát ra khỏi cơn lo lắng đó.",3,Llama-3-8B-Instruct,1
llama-3-8b-instruct-3-199e4fe323,"Thiên nhiên khiến tôi lo lắng, cứ nghĩ đến ngày mai là tim lại đập nhanh. Sợ mình không chuẩn bị kịp, sợ mọi thứ vượt ngoài tầm kiểm soát. Ánh trời đầy mây, gió lại thổi mạnh, càng tăng cảm giác lo lắng trong tôi.",3,Llama-3-8B-Instruct,1
qwen3-8b-4-867a36a2c3,"Hôm nay có một khoảnh khắc khiến mình thật sự ghét mình vì sự vô tâm của mình. Khi đang ngồi ăn trưa với một người bạn, mình vô tình múc một thìa cơm lớn và đưa lên miệng, nhưng lại quên rằng người bạn đó đang nói chuyện với mình. Cái nhìn của bạn lúc đó như đang nhìn một con rắn vừa vòi nước vào bồn. Mình hét lên trong lòng: ""Làm cái gì vậy, có phải là mình đang ăn trộm không?"" Rồi mình mới hiểu, mình vừa làm tổn thương cảm xúc của người bạn, không phải vì họ có gì sai, mà vì mình quá vô thức. Mình thấy ghét cả bản thân mình, vì sự vô tâm và sự nhạy cảm quá mức của người khác. Có lẽ tình bạn không cần phải là một vòi nước, mà chỉ cần mỗi người biết lắng nghe và quan sát đôi chút.",4,Qwen3-8B,1
llama-3-8b-instruct-5-f871e9b760,Chưa tin nổi! Just nhận được tin báo rằng đã có đáp án thi lại! Thật ra mình đã chật ngót lo lắng cả buổi. Giờ mới có thể thở phàn.,5,Llama-3-8B-Instruct,1
qwen3-8b-5-6cc14aad0a,"Tôi vừa nhận được kết quả xét nghiệm, lòng trĩu nặng như chèo thuyền giữa biển, không biết nên vui hay buồn. Cái tin bất ngờ như cơn giông ập đến, khiến tôi run run, tay run run, chỉ biết lặng im nhìn vào tấm giấy trắng, mà trong tim lại âm thầm thầm cảm ơn những điều vẫn còn tốt đẹp.",5,Qwen3-8B,1
qwen3-8b-2-cc0a4efc98,"Chiều nay, mình đã phải đối mặt với một sự hiểu lầm khiến mình cảm thấy rất bực tức. Mình cố gắng giải thích, nhưng mọi người dường như không muốn lắng nghe, chỉ muốn ngắt lời và phán xét. Cảm giác như mình bị bỏ rơi giữa dòng chảy của sự thật, và không ai quan tâm đến cảm xúc của mình. Khoảnh khắc ấy khiến mình cảm thấy cô đơn và giận dữ đến mức không thể chịu đựng thêm được.",2,Qwen3-8B,1
llama-3-8b-instruct-1-53ae40768f,"Tối nay, mẹ tôi gọi tôi vào bếp, nói rằng bà không còn khả năng nấu ăn nữa. Tôi vào bếp, thấy mẹ tôi ngồi yên tại đó, tay không tay. Không có lời nói, tôi cứ đứng đó, không biết làm gì. Quá buồn, quá lost.",1,Llama-3-8B-Instruct,1
llama-3-8b-instruct-4-bd5afc46e6,"Hôm nay trời đẫm, tôi tham gia thực tập tại viện, nhưng cảm giác thật tồi tệ. Giáo viên của chúng tôi đã tổ chức một buổi nói chuyện về con người và xã hội, nhưng tôi thấy thật buồn. Họ có thể nói đến điều đó như thể đó là điều đương đại, nhưng tôi nghĩ họ quá quen thuộc với vấn đề. Tôi không hiểu sao họ có thể xem xét vấn đề một cách như vậy.

Tôi đã cảm thấy rất ghê, chỉ muốn lên và đi. Sao họ lại phải nói đến điều đó, trong khi lại có nhiều vấn đề khác hơn. Tôi không hiểu, nhưng tôi biết tôi sẽ không tham gia vào cuộc trò chuyện này nữa. Cảm giác tôi thật tồi tệ, nhưng tôi biết rằng tôi phải vượt qua.",4,Llama-3-8B-Instruct,1
